Column1,Column2,Column3
-148,-88,174.343
-148,-87,91.818
-148,-86,50.942
-148,-85,61.324
-148,-84,41.72
-148,-83,37.579
-148,-82,44.277
-148,-81,51.278
-148,-80,52.046
-148,-79,59.17
-148,-78,56.232
-148,-77,42.985
-148,-76,37.673
-148,-75,42.367
-148,-74,47.284
-148,-73,58.052
-148,-72,73.075
-148,-71,63.43
-148,-70,66.004
-148,-69,69.875
-148,-68,72.899
-148,-67,65.126
-148,-66,65.85
-148,-65,55.504
-148,-64,57.599
-148,-63,49.309
-148,-62,47.302
-148,-61,44.489
-148,-60,37.493
-148,-59,31.387
-148,-58,30.346
-148,-57,31.982
-148,-56,30.245
-148,-55,36.126
-148,-54,40.848
-148,-53,52.2
-148,-52,51.172
-148,-51,48.171
-148,-50,56.019
-148,-49,66.568
-148,-48,74.297
-148,-47,74.074
-148,-46,69.483
-148,-45,75.061
-148,-44,68.75
-148,-43,77.635
-148,-42,69.975
-148,-41,86.293
-148,-40,78.948
-148,-39,70.324
-148,-38,66.526
-148,-37,77.416
-148,-36,98.001
-148,-35,111.147
-148,-34,129.025
-148,-33,138.383
-148,-32,126.061
-148,-31,116.234
-148,-30,103.473
-148,-29,83.814
-148,-28,66.943
-148,-27,69.381
-148,-26,79.933
-148,-25,80.99
-148,-24,85.841
-148,-23,78.122
-148,-22,74.652
-148,-21,74.054
-148,-20,61.809
-148,-19,67.326
-148,-18,75.625
-148,-17,78.799
-148,-16,71.441
-148,-15,77.867
-148,-14,66.981
-148,-13,67.81
-148,-12,78.413
-148,-11,87.836
-148,-10,88.389
-148,-9,98.724
-148,-8,98.383
-148,-7,106.68
-148,-6,113.663
-148,-5,121.375
-148,-4,125.39
-148,-3,132.067
-148,-2,126.6
-148,-1,119.704
-148,0,107.184
-148,1,91.678
-148,2,83.454
-148,3,82.693
-148,4,83.465
-148,5,81.131
-148,6,79.729
-148,7,85.398
-148,8,74.797
-148,9,60.144
-148,10,61.311
-148,11,63.619
-148,12,79.429
-148,13,97.077
-148,14,100.059
-148,15,94.719
-148,16,91.675
-148,17,87.334
-148,18,87.857
-148,19,84.912
-148,20,84.74
-148,21,75.699
-148,22,69.701
-148,23,81.698
-148,24,74.654
-148,25,78.966
-148,26,85.949
-148,27,83.931
-148,28,82.67
-148,29,88.34
-148,30,96.574
-148,31,105.98
-148,32,104.587
-148,33,94.773
-148,34,83.447
-148,35,86.871
-148,36,83.423
-148,37,71.406
-148,38,64.853
-148,39,80.813
-148,40,84.444
-148,41,60.91
-148,42,62.342
-148,43,61.153
-148,44,61.289
-148,45,64.159
-148,46,66.322
-148,47,78.651
-148,48,73.283
-148,49,62.786
-148,50,60.654
-148,51,47.41
-148,52,51.639
-148,53,56.751
-148,54,48.165
-148,55,37.158
-148,56,30.452
-148,57,30.222
-148,58,40.521
-148,59,35.34
-148,60,43.023
-148,61,94.629
-148,62,111.864
-148,63,129.26
-148,64,77.083
-148,65,44.538
-148,66,55.181
-148,67,57.219
-148,68,134.55
-148,69,157.519
-148,70,189.27
-148,71,166.337
-148,72,153.688
-148,73,134.208
-148,74,112.937
-148,75,111.947
-148,76,85.218
-148,77,82.925
-148,78,97.243
-148,79,128.222
-148,80,110.031
-148,81,94.609
-148,82,100.674
-148,83,121.429
-148,84,106.747
-148,85,113.262
-148,86,100.241
-148,87,152.656
-148,88,153.117
-148,89,100.126
-148,90,71.848
-147,-90,259.783
-147,-89,245.929
-147,-88,176.358
-147,-87,93.479
-147,-86,52.525
-147,-85,61.568
-147,-84,41.884
-147,-83,37.676
-147,-82,45.775
-147,-81,50.6
-147,-80,51.319
-147,-79,55.967
-147,-78,56.274
-147,-77,44.834
-147,-76,41.185
-147,-75,37.681
-147,-74,44.691
-147,-73,54.983
-147,-72,70.335
-147,-71,62.153
-147,-70,71.417
-147,-69,77.053
-147,-68,73.667
-147,-67,65.266
-147,-66,70.379
-147,-65,59.416
-147,-64,61.88
-147,-63,52.322
-147,-62,47.32
-147,-61,41.913
-147,-60,33.845
-147,-59,27.426
-147,-58,25.622
-147,-57,27.484
-147,-56,23.469
-147,-55,30.955
-147,-54,42.249
-147,-53,48.508
-147,-52,57.226
-147,-51,52.8
-147,-50,58.672
-147,-49,67.085
-147,-48,73.522
-147,-47,74.281
-147,-46,75.079
-147,-45,75.27
-147,-44,75.487
-147,-43,80.156
-147,-42,75.543
-147,-41,72.074
-147,-40,64.191
-147,-39,57.87
-147,-38,57.928
-147,-37,69.06
-147,-36,88.958
-147,-35,101.437
-147,-34,115.743
-147,-33,118.45
-147,-32,101.117
-147,-31,98.915
-147,-30,94.257
-147,-29,80.521
-147,-28,65.166
-147,-27,60.016
-147,-26,69.185
-147,-25,83.772
-147,-24,78.119
-147,-23,82.927
-147,-22,80.131
-147,-21,64.499
-147,-20,64.286
-147,-19,73.868
-147,-18,83.086
-147,-17,77.311
-147,-16,76.539
-147,-15,76.403
-147,-14,71.565
-147,-13,75.508
-147,-12,77.726
-147,-11,86.641
-147,-10,105.368
-147,-9,106.362
-147,-8,101.521
-147,-7,118.056
-147,-6,122.361
-147,-5,124.95
-147,-4,131.506
-147,-3,133.347
-147,-2,128.464
-147,-1,116.169
-147,0,104.62
-147,1,85.454
-147,2,82.694
-147,3,85.415
-147,4,81.325
-147,5,81.369
-147,6,84.424
-147,7,84.294
-147,8,81.349
-147,9,65.636
-147,10,62.07
-147,11,63.632
-147,12,78.775
-147,13,109.866
-147,14,96.528
-147,15,92.821
-147,16,89.952
-147,17,85.162
-147,18,82.705
-147,19,84.924
-147,20,84.568
-147,21,82.168
-147,22,67.612
-147,23,71.773
-147,24,75.023
-147,25,80.239
-147,26,85.024
-147,27,77.117
-147,28,76.75
-147,29,85.495
-147,30,97.433
-147,31,109.677
-147,32,109.918
-147,33,97.509
-147,34,81.242
-147,35,76.431
-147,36,78.541
-147,37,68.412
-147,38,57.082
-147,39,74.744
-147,40,74.603
-147,41,58.475
-147,42,58.88
-147,43,48.936
-147,44,63.963
-147,45,69.483
-147,46,64.703
-147,47,72.108
-147,48,70.325
-147,49,54.179
-147,50,58.172
-147,51,48.905
-147,52,60.202
-147,53,61.969
-147,54,50.871
-147,55,43.465
-147,56,39.591
-147,57,33.66
-147,58,38.628
-147,59,30.127
-147,60,46.669
-147,61,79.162
-147,62,93.011
-147,63,126.365
-147,64,48.392
-147,65,46.828
-147,66,57.873
-147,67,53.772
-147,68,96.32
-147,69,126.274
-147,70,177.529
-147,71,159.822
-147,72,153.351
-147,73,140.531
-147,74,117.527
-147,75,110.299
-147,76,88.805
-147,77,87.7
-147,78,97.48
-147,79,128.442
-147,80,106.219
-147,81,94.461
-147,82,98.39
-147,83,121.126
-147,84,105.208
-147,85,115.62
-147,86,96.051
-147,87,152.349
-147,88,154.502
-147,89,100.098
-147,90,71.848
-146,-90,259.604
-146,-89,245.925
-146,-88,178.372
-146,-87,95.493
-146,-86,54.108
-146,-85,61.895
-146,-84,42.001
-146,-83,40.101
-146,-82,47.273
-146,-81,50.632
-146,-80,50.591
-146,-79,52.764
-146,-78,54.094
-146,-77,47.206
-146,-76,36.365
-146,-75,32.964
-146,-74,48.368
-146,-73,55.655
-146,-72,67.86
-146,-71,60.243
-146,-70,75.748
-146,-69,84.568
-146,-68,76.12
-146,-67,71.069
-146,-66,73.689
-146,-65,63.906
-146,-64,67.343
-146,-63,60.342
-146,-62,55.165
-146,-61,40.257
-146,-60,32.252
-146,-59,26.272
-146,-58,25.515
-146,-57,29.071
-146,-56,27.476
-146,-55,23.155
-146,-54,33.582
-146,-53,40.836
-146,-52,55.055
-146,-51,59.061
-146,-50,56.481
-146,-49,65.826
-146,-48,70.64
-146,-47,64.704
-146,-46,74.257
-146,-45,78.431
-146,-44,77.896
-146,-43,79.322
-146,-42,74.76
-146,-41,60.874
-146,-40,61.646
-146,-39,60.476
-146,-38,52.571
-146,-37,63.854
-146,-36,79.845
-146,-35,89.558
-146,-34,96.599
-146,-33,91.271
-146,-32,73.291
-146,-31,76.396
-146,-30,80.647
-146,-29,75.3
-146,-28,61.859
-146,-27,64.279
-146,-26,69.736
-146,-25,78.925
-146,-24,79.326
-146,-23,83.138
-146,-22,81.136
-146,-21,76.172
-146,-20,79.3
-146,-19,85.198
-146,-18,91.146
-146,-17,90.343
-146,-16,85.995
-146,-15,84.291
-146,-14,78.847
-146,-13,71.437
-146,-12,78.303
-146,-11,90.492
-146,-10,111.41
-146,-9,100.098
-146,-8,107.589
-146,-7,121.519
-146,-6,131.862
-146,-5,138.23
-146,-4,135.265
-146,-3,131.765
-146,-2,126.006
-146,-1,109.776
-146,0,98.314
-146,1,79.445
-146,2,79.926
-146,3,86.985
-146,4,76.231
-146,5,77.163
-146,6,75.801
-146,7,73.427
-146,8,76.771
-146,9,71.949
-146,10,64.353
-146,11,64.614
-146,12,70.56
-146,13,85.81
-146,14,91.539
-146,15,90.629
-146,16,90.015
-146,17,84.15
-146,18,79.298
-146,19,81.541
-146,20,84.721
-146,21,84.793
-146,22,79.57
-146,23,79.109
-146,24,69.786
-146,25,79.817
-146,26,82.196
-146,27,75.11
-146,28,72.006
-146,29,78.963
-146,30,93.638
-146,31,114.081
-146,32,117.526
-146,33,103.995
-146,34,81.99
-146,35,67.868
-146,36,68.476
-146,37,64.204
-146,38,57.177
-146,39,77.822
-146,40,62.421
-146,41,52.834
-146,42,59.002
-146,43,43.526
-146,44,69.899
-146,45,68.105
-146,46,60.788
-146,47,66.629
-146,48,60.116
-146,49,56.186
-146,50,53.624
-146,51,51.364
-146,52,63.313
-146,53,52.088
-146,54,53.399
-146,55,52.439
-146,56,52.023
-146,57,40.209
-146,58,31.154
-146,59,27.818
-146,60,50
-146,61,54.688
-146,62,85.596
-146,63,103.447
-146,64,45.093
-146,65,53.172
-146,66,81.442
-146,67,84.805
-146,68,77.423
-146,69,111.349
-146,70,167.341
-146,71,159.353
-146,72,152.651
-146,73,157.444
-146,74,119.799
-146,75,108.677
-146,76,92.392
-146,77,92.475
-146,78,97.716
-146,79,128.663
-146,80,102.408
-146,81,94.228
-146,82,94.834
-146,83,122.464
-146,84,102.763
-146,85,114.356
-146,86,96.275
-146,87,152.042
-146,88,155.887
-146,89,100.07
-146,90,71.848
-145,-90,259.424
-145,-89,245.921
-145,-88,180.386
-145,-87,97.507
-145,-86,55.69
-145,-85,62.022
-145,-84,42.128
-145,-83,42.242
-145,-82,48.528
-145,-81,50.512
-145,-80,50
-145,-79,50.438
-145,-78,54.979
-145,-77,49.578
-145,-76,33.586
-145,-75,28.246
-145,-74,52.046
-145,-73,59.132
-145,-72,65.384
-145,-71,65.391
-145,-70,80.301
-145,-69,93.03
-145,-68,84.718
-145,-67,80.691
-145,-66,77.488
-145,-65,67.491
-145,-64,74.016
-145,-63,67.61
-145,-62,60.27
-145,-61,44.352
-145,-60,38.071
-145,-59,34.715
-145,-58,25.192
-145,-57,30.051
-145,-56,32.284
-145,-55,22.754
-145,-54,27.265
-145,-53,38.02
-145,-52,47.661
-145,-51,52.05
-145,-50,52.944
-145,-49,62.656
-145,-48,70.545
-145,-47,61.251
-145,-46,65.438
-145,-45,81.135
-145,-44,78.791
-145,-43,80.226
-145,-42,75.076
-145,-41,66.379
-145,-40,69.047
-145,-39,60.815
-145,-38,51.676
-145,-37,60.515
-145,-36,74.159
-145,-35,79.785
-145,-34,80.423
-145,-33,67.309
-145,-32,50.735
-145,-31,54.555
-145,-30,65.032
-145,-29,61.128
-145,-28,56.887
-145,-27,67.048
-145,-26,75.026
-145,-25,84.326
-145,-24,88.615
-145,-23,92.586
-145,-22,85.219
-145,-21,96.147
-145,-20,104.403
-145,-19,99.863
-145,-18,97.609
-145,-17,96.533
-145,-16,92.877
-145,-15,91.828
-145,-14,87.789
-145,-13,76.067
-145,-12,74.305
-145,-11,93.894
-145,-10,109.126
-145,-9,107.335
-145,-8,117.38
-145,-7,116.065
-145,-6,134.598
-145,-5,137.036
-145,-4,134.472
-145,-3,127.294
-145,-2,118.505
-145,-1,100.45
-145,0,89.344
-145,1,72.741
-145,2,74.126
-145,3,81.132
-145,4,69.855
-145,5,73.401
-145,6,73.637
-145,7,77.624
-145,8,73.692
-145,9,70.544
-145,10,65.967
-145,11,64.213
-145,12,64.537
-145,13,76.153
-145,14,86.33
-145,15,89.796
-145,16,91.027
-145,17,85.78
-145,18,80.856
-145,19,78.403
-145,20,85.568
-145,21,86.54
-145,22,89.091
-145,23,79.805
-145,24,73.963
-145,25,72.791
-145,26,81.067
-145,27,82.685
-145,28,77.795
-145,29,85.073
-145,30,103.824
-145,31,119.971
-145,32,114.836
-145,33,95.256
-145,34,77.121
-145,35,64.982
-145,36,57.827
-145,37,58.602
-145,38,70.732
-145,39,77.579
-145,40,55.262
-145,41,51.339
-145,42,55.452
-145,43,53.411
-145,44,72.901
-145,45,66.191
-145,46,60.576
-145,47,64.215
-145,48,58.948
-145,49,58.065
-145,50,52.184
-145,51,51.031
-145,52,64.06
-145,53,52.507
-145,54,60.896
-145,55,57.459
-145,56,53.481
-145,57,48.629
-145,58,26.943
-145,59,35.216
-145,60,50
-145,61,47.919
-145,62,104.88
-145,63,97.459
-145,64,54.307
-145,65,56.682
-145,66,147.951
-145,67,156.524
-145,68,90.042
-145,69,104.637
-145,70,155.803
-145,71,158.363
-145,72,151.805
-145,73,172.766
-145,74,123.599
-145,75,106.776
-145,76,95.882
-145,77,97.328
-145,78,99.027
-145,79,128.202
-145,80,98.669
-145,81,94.195
-145,82,94.199
-145,83,120.022
-145,84,102.345
-145,85,113.092
-145,86,96.5
-145,87,151.735
-145,88,157.272
-145,89,100.042
-145,90,71.848
-144,-90,259.244
-144,-89,245.917
-144,-88,182.4
-144,-87,99.522
-144,-86,57.273
-144,-85,62.149
-144,-84,42.255
-144,-83,44.383
-144,-82,50.493
-144,-81,50.392
-144,-80,50
-144,-79,50.438
-144,-78,55.864
-144,-77,51.164
-144,-76,31.049
-144,-75,25.176
-144,-74,49.593
-144,-73,62.714
-144,-72,64.072
-144,-71,70.85
-144,-70,83.166
-144,-69,93.488
-144,-68,86.043
-144,-67,87.229
-144,-66,69.779
-144,-65,70.007
-144,-64,72.948
-144,-63,70.122
-144,-62,60.346
-144,-61,53.177
-144,-60,50.48
-144,-59,45.053
-144,-58,32.714
-144,-57,27.365
-144,-56,29.061
-144,-55,29.109
-144,-54,35.877
-144,-53,38.427
-144,-52,47.836
-144,-51,46.604
-144,-50,55.554
-144,-49,58.675
-144,-48,71.284
-144,-47,62.231
-144,-46,68.288
-144,-45,84.999
-144,-44,81.821
-144,-43,79.08
-144,-42,73.024
-144,-41,74.868
-144,-40,70.052
-144,-39,62.975
-144,-38,56.732
-144,-37,63.863
-144,-36,70.859
-144,-35,75.313
-144,-34,63.938
-144,-33,58.498
-144,-32,58.101
-144,-31,55.252
-144,-30,54.122
-144,-29,59.475
-144,-28,55.651
-144,-27,67.352
-144,-26,78.659
-144,-25,84.313
-144,-24,97.835
-144,-23,102.475
-144,-22,112.147
-144,-21,111.146
-144,-20,117.858
-144,-19,111.832
-144,-18,104.308
-144,-17,100.504
-144,-16,98.016
-144,-15,94.394
-144,-14,90.237
-144,-13,83.406
-144,-12,80.235
-144,-11,87.101
-144,-10,107.026
-144,-9,115.903
-144,-8,120.292
-144,-7,113.077
-144,-6,125.11
-144,-5,124.829
-144,-4,126.832
-144,-3,118.611
-144,-2,98.336
-144,-1,88.147
-144,0,67.185
-144,1,68.4
-144,2,79.57
-144,3,78.867
-144,4,67.474
-144,5,71.763
-144,6,73.642
-144,7,79.509
-144,8,80.322
-144,9,76.693
-144,10,67.418
-144,11,64.69
-144,12,64.298
-144,13,71.798
-144,14,81.607
-144,15,94.173
-144,16,94.34
-144,17,91.137
-144,18,86.192
-144,19,83.655
-144,20,88.336
-144,21,88.545
-144,22,96.391
-144,23,95.898
-144,24,86.363
-144,25,77.901
-144,26,86.519
-144,27,86.821
-144,28,84.229
-144,29,92.718
-144,30,106.406
-144,31,112.634
-144,32,105.783
-144,33,89.748
-144,34,76.166
-144,35,63.229
-144,36,55.21
-144,37,58.992
-144,38,73.62
-144,39,72.669
-144,40,66.685
-144,41,66.929
-144,42,57.272
-144,43,64.684
-144,44,73.585
-144,45,68.168
-144,46,62.415
-144,47,63.888
-144,48,71.925
-144,49,60.872
-144,50,53.528
-144,51,53.378
-144,52,55.32
-144,53,60.912
-144,54,68.42
-144,55,65.126
-144,56,51.3
-144,57,51.253
-144,58,33.055
-144,59,43.097
-144,60,50
-144,61,46.53
-144,62,115.537
-144,63,89.756
-144,64,66.53
-144,65,61.648
-144,66,190.825
-144,67,230.646
-144,68,123.618
-144,69,106.009
-144,70,137.779
-144,71,155.46
-144,72,150.402
-144,73,181.793
-144,74,133.746
-144,75,104.317
-144,76,99.171
-144,77,102.351
-144,78,102.855
-144,79,126.094
-144,80,95.124
-144,81,94.161
-144,82,93.564
-144,83,117.58
-144,84,101.927
-144,85,111.828
-144,86,96.724
-144,87,151.429
-144,88,158.657
-144,89,100.014
-144,90,71.848
-143,-90,233.356
-143,-89,245.913
-143,-88,184.415
-143,-87,101.536
-143,-86,58.855
-143,-85,62.276
-143,-84,42.381
-143,-83,46.524
-143,-82,51.521
-143,-81,50.272
-143,-80,50
-143,-79,50.438
-143,-78,56.749
-143,-77,48.404
-143,-76,28.511
-143,-75,23.119
-143,-74,46.78
-143,-73,66.296
-143,-72,63.143
-143,-71,76.31
-143,-70,82.42
-143,-69,93.744
-143,-68,86.759
-143,-67,88.249
-143,-66,67.414
-143,-65,68.172
-143,-64,71.264
-143,-63,69.699
-143,-62,61.166
-143,-61,63.429
-143,-60,60.64
-143,-59,51.061
-143,-58,43.907
-143,-57,31.914
-143,-56,28.772
-143,-55,41.394
-143,-54,47.356
-143,-53,45.308
-143,-52,52.117
-143,-51,51.843
-143,-50,58.954
-143,-49,56.767
-143,-48,72.468
-143,-47,64.446
-143,-46,67.35
-143,-45,79.444
-143,-44,85.422
-143,-43,79.202
-143,-42,60.209
-143,-41,65.986
-143,-40,65.845
-143,-39,58.173
-143,-38,62.501
-143,-37,68.041
-143,-36,71.011
-143,-35,74.052
-143,-34,66.377
-143,-33,63.564
-143,-32,56.883
-143,-31,55.421
-143,-30,58.038
-143,-29,63.09
-143,-28,69.298
-143,-27,67.317
-143,-26,73.848
-143,-25,80.385
-143,-24,94.451
-143,-23,106.688
-143,-22,116.62
-143,-21,121.796
-143,-20,125.337
-143,-19,123.831
-143,-18,107.786
-143,-17,98.684
-143,-16,93.363
-143,-15,93.944
-143,-14,91.314
-143,-13,88.641
-143,-12,84.89
-143,-11,80.175
-143,-10,108.291
-143,-9,118.183
-143,-8,121.502
-143,-7,110.834
-143,-6,105.702
-143,-5,105.365
-143,-4,113.635
-143,-3,103.278
-143,-2,86.163
-143,-1,75.384
-143,0,76.491
-143,1,66.266
-143,2,74.531
-143,3,63.19
-143,4,58.733
-143,5,72.59
-143,6,74.002
-143,7,80.82
-143,8,84.753
-143,9,79.404
-143,10,67.233
-143,11,63.975
-143,12,65.11
-143,13,72.455
-143,14,82.784
-143,15,95.292
-143,16,97.752
-143,17,97.31
-143,18,90.063
-143,19,88.622
-143,20,92.798
-143,21,91.69
-143,22,100.314
-143,23,103.429
-143,24,95.888
-143,25,90.844
-143,26,94.842
-143,27,97.903
-143,28,89.555
-143,29,87.418
-143,30,98.35
-143,31,111.802
-143,32,109.306
-143,33,95.044
-143,34,79.393
-143,35,69.098
-143,36,61.717
-143,37,68.352
-143,38,78.86
-143,39,70.68
-143,40,66.903
-143,41,74.013
-143,42,61.088
-143,43,58.413
-143,44,79.895
-143,45,80.106
-143,46,68.087
-143,47,57.405
-143,48,68.759
-143,49,69.893
-143,50,54.737
-143,51,53.46
-143,52,57.207
-143,53,72.33
-143,54,69.674
-143,55,64.371
-143,56,47.881
-143,57,51.55
-143,58,40.78
-143,59,39.228
-143,60,50
-143,61,50.714
-143,62,92.372
-143,63,70.931
-143,64,67.003
-143,65,62.509
-143,66,218.311
-143,67,235.609
-143,68,112.04
-143,69,141.924
-143,70,135.692
-143,71,152.68
-143,72,154.794
-143,73,176.073
-143,74,132.446
-143,75,109.029
-143,76,99.547
-143,77,96.915
-143,78,96.443
-143,79,113.438
-143,80,89.5
-143,81,89.543
-143,82,92.514
-143,83,114.858
-143,84,102.005
-143,85,111.154
-143,86,95.901
-143,87,149.72
-143,88,157.919
-143,89,100.398
-143,90,71.848
-142,-90,233.356
-142,-89,245.91
-142,-88,186.429
-142,-87,103.55
-142,-86,60.438
-142,-85,62.403
-142,-84,42.508
-142,-83,48.665
-142,-82,51.154
-142,-81,50.153
-142,-80,50
-142,-79,50.345
-142,-78,57.635
-142,-77,45.602
-142,-76,26.566
-142,-75,26.266
-142,-74,44.194
-142,-73,66.596
-142,-72,61.142
-142,-71,79.714
-142,-70,81.062
-142,-69,95.332
-142,-68,88.547
-142,-67,89.481
-142,-66,67.674
-142,-65,66.358
-142,-64,71.088
-142,-63,70.462
-142,-62,69.114
-142,-61,70.18
-142,-60,60.652
-142,-59,53.227
-142,-58,51.805
-142,-57,43.498
-142,-56,40.467
-142,-55,50
-142,-54,50
-142,-53,50.394
-142,-52,51.933
-142,-51,55.537
-142,-50,59.741
-142,-49,55.403
-142,-48,73.003
-142,-47,71.699
-142,-46,86.204
-142,-45,80.404
-142,-44,91.183
-142,-43,80.56
-142,-42,62.355
-142,-41,60.756
-142,-40,61.501
-142,-39,61.491
-142,-38,68.122
-142,-37,76.288
-142,-36,78.16
-142,-35,78.352
-142,-34,70.39
-142,-33,63.856
-142,-32,58.09
-142,-31,51.228
-142,-30,50.923
-142,-29,55.166
-142,-28,69.481
-142,-27,63.44
-142,-26,66.878
-142,-25,74.329
-142,-24,88.19
-142,-23,105.579
-142,-22,111.431
-142,-21,125.581
-142,-20,124.175
-142,-19,143.376
-142,-18,118.492
-142,-17,92.068
-142,-16,83.426
-142,-15,87.415
-142,-14,85.509
-142,-13,91.035
-142,-12,87.479
-142,-11,78.899
-142,-10,93.754
-142,-9,112.184
-142,-8,124.931
-142,-7,108.452
-142,-6,95.927
-142,-5,86.725
-142,-4,96.299
-142,-3,82.384
-142,-2,75.115
-142,-1,64.295
-142,0,72.03
-142,1,69.407
-142,2,67.425
-142,3,69.663
-142,4,59.04
-142,5,67.618
-142,6,72.829
-142,7,83.103
-142,8,87.903
-142,9,79.383
-142,10,64.731
-142,11,60.874
-142,12,65.959
-142,13,73.374
-142,14,85.671
-142,15,97.233
-142,16,100.013
-142,17,102.915
-142,18,94.383
-142,19,93.538
-142,20,94.435
-142,21,95.931
-142,22,103.274
-142,23,107.568
-142,24,103.211
-142,25,100.816
-142,26,103.07
-142,27,98.483
-142,28,96.328
-142,29,87.662
-142,30,86.101
-142,31,99.597
-142,32,112.421
-142,33,105.75
-142,34,84.624
-142,35,76.128
-142,36,67.806
-142,37,78.395
-142,38,81.119
-142,39,75.609
-142,40,73.456
-142,41,78.018
-142,42,59.838
-142,43,59.853
-142,44,88.446
-142,45,94.067
-142,46,71.941
-142,47,61.111
-142,48,73.04
-142,49,67.222
-142,50,55.726
-142,51,54.305
-142,52,65.532
-142,53,76.993
-142,54,69.224
-142,55,60.075
-142,56,49.716
-142,57,50.102
-142,58,51.324
-142,59,35.975
-142,60,50.687
-142,61,55.198
-142,62,55.903
-142,63,63.404
-142,64,68.187
-142,65,86.54
-142,66,225.088
-142,67,224.746
-142,68,126.35
-142,69,167.262
-142,70,131.848
-142,71,150.826
-142,72,158.734
-142,73,165.915
-142,74,135.352
-142,75,113.539
-142,76,98.672
-142,77,91.077
-142,78,89.247
